save_name,location,int_decode,intervention_combo,year,type,value
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,1,Incidence,4.12694968217376e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,2,Incidence,4.1298821039312e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,3,Incidence,4.13280417177108e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,4,Incidence,4.13571703572344e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,5,Incidence,4.13862166079248e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,6,Incidence,4.14151885891518e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,7,Incidence,4.1444093152459e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,8,Incidence,4.1472936097879e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,9,Incidence,4.1501722352019e-06
4nlwl7gNpv_loc1_loop1,1,ITN 80%/IRS 0%/Larvicide 40%,0;0.4;0.8_0;0;0_0;0;0.4_-100;2;5475_-100;2;5475_-100;2;5475,10,Incidence,4.1530456114774e-06
