"ERG_d_ITN0","ERG_r_ITN0","itn_half_life","type","resistance_level"
0.282611641296521,0.538733822540315,1.73603011365805,"Pyrethroid",0.74
0.279413715168088,0.538105121699317,1.71667894003997,"Pyrethroid",0.75
0.276086390127374,0.537396181763557,1.69690500055437,"Pyrethroid",0.76
0.272619534793272,0.536597755915998,1.67668277930052,"Pyrethroid",0.77
0.269001791032843,0.535699206906251,1.6559840241,"Pyrethroid",0.78
0.265220366660929,0.534688235610918,1.63477731140392,"Pyrethroid",0.79
0.261260782040972,0.533550542496054,1.61302751736832,"Pyrethroid",0.8
0.257106557594374,0.532269401441023,1.59069516902044,"Pyrethroid",0.81
0.252738824701857,0.530825117730346,1.56773564039582,"Pyrethroid",0.82
0.248135836045606,0.529194330943424,1.54409814565684,"Pyrethroid",0.83
0.24327234212848,0.527349107149849,1.519724462556,"Pyrethroid",0.84
0.238118786969399,0.525255740284896,1.49454729205593,"Pyrethroid",0.85
0.232640255273732,0.522873144882491,1.46848811830462,"Pyrethroid",0.86
0.226795071432269,0.520150662967748,1.44145436875458,"Pyrethroid",0.87
0.220532900059761,0.517025011744617,1.41333557171391,"Pyrethroid",0.88
0.213792115005378,0.513415937930014,1.38399804027394,"Pyrethroid",0.89
0.206496063618636,0.509219865762259,1.35327732486174,"Pyrethroid",0.9
0.198547605879637,0.50430032120833,1.3209671673769,"Pyrethroid",0.91
0.189820850580813,0.498472955173897,1.28680273906373,"Pyrethroid",0.92
0.18014811404032,0.491481049932955,1.25043406025489,"Pyrethroid",0.93
0.169298240737987,0.482953178884354,1.21138148495477,"Pyrethroid",0.94
0.156938091747083,0.472324644109538,1.16895575676832,"Pyrethroid",0.95
0.142557838200719,0.458677313697392,1.12210047882313,"Pyrethroid",0.96
0.125307013659114,0.440366902816179,1.06903847274532,"Pyrethroid",0.97
0.103559985431226,0.413960039556491,1.00630206141884,"Pyrethroid",0.98
0.0732951845577462,0.369840161471391,0.924905571742647,"Pyrethroid",0.99
0,0.182687089991414,0.725263907753532,"Pyrethroid",1
0.549190227239192,0.438936797980751,2.64,"PBO-pyrethroid",0
0.548690533033236,0.439336202662518,2.63217538815905,"PBO-pyrethroid",0.01
0.548183413239479,0.439741045729049,2.62426243029346,"PBO-pyrethroid",0.02
0.547668690440802,0.440151444592724,2.61625951714851,"PBO-pyrethroid",0.03
0.547146181307554,0.440567520145019,2.60816499851243,"PBO-pyrethroid",0.04
0.546615696342352,0.440989396887589,2.59997718186062,"PBO-pyrethroid",0.05
0.54607703961125,0.441417203069328,2.59169433094397,"PBO-pyrethroid",0.06
0.545530008460425,0.441851070829728,2.58331466431826,"PBO-pyrethroid",0.07
0.544974393217418,0.442291136348861,2.57483635381197,"PBO-pyrethroid",0.08
0.544409976875951,0.442737540004357,2.566257522929,"PBO-pyrethroid",0.09
0.543836534763213,0.443190426535748,2.55757624518333,"PBO-pyrethroid",0.1
0.543253834188454,0.443649945216579,2.5487905423617,"PBO-pyrethroid",0.11
0.542661634071639,0.444116250034721,2.53989838271079,"PBO-pyrethroid",0.12
0.542059684550782,0.444589499881322,2.53089767904483,"PBO-pyrethroid",0.13
0.541447726566512,0.445069858748902,2.52178628676926,"PBO-pyrethroid",0.14
0.540825491422275,0.445557495939081,2.51256200181603,"PBO-pyrethroid",0.15
0.540192700318459,0.446052586280487,2.50322255848571,"PBO-pyrethroid",0.16
0.539549063858593,0.446555310357432,2.49376562719107,"PBO-pyrethroid",0.17
0.53889428152559,0.447065854749949,2.48418881209686,"PBO-pyrethroid",0.18
0.538228041125878,0.447584412285867,2.47448964864982,"PBO-pyrethroid",0.19
0.537550018199029,0.448111182305582,2.46466560099252,"PBO-pyrethroid",0.2
0.536859875390325,0.448646370940296,2.45471405925463,"PBO-pyrethroid",0.21
0.536157261783462,0.449190191404476,2.44463233671412,"PBO-pyrethroid",0.22
0.535441812190342,0.449742864303384,2.4344176668209,"PBO-pyrethroid",0.23
0.534713146394638,0.450304617956551,2.42406720007468,"PBO-pyrethroid",0.24
0.533970868345508,0.450875688738144,2.41357800074804,"PBO-pyrethroid",0.25
0.533214565297511,0.451456321435215,2.40294704344549,"PBO-pyrethroid",0.26
0.532443806892386,0.452046769624901,2.39217120948807,"PBO-pyrethroid",0.27
0.531658144177989,0.452647296071704,2.38124728311274,"PBO-pyrethroid",0.28
0.530857108559176,0.453258173146044,2.37017194747461,"PBO-pyrethroid",0.29
0.530040210674972,0.453879683265356,2.35894178043942,"PBO-pyrethroid",0.3
0.529206939195754,0.454512119359098,2.34755325015239,"PBO-pyrethroid",0.31
0.52835675953361,0.455155785359075,2.33600271036875,"PBO-pyrethroid",0.32
0.527489112458278,0.455810996716616,2.32428639552987,"PBO-pyrethroid",0.33
0.526603412610361,0.456478080948204,2.31240041556756,"PBO-pyrethroid",0.34
0.525699046902584,0.457157378211248,2.30034075041782,"PBO-pyrethroid",0.35
0.524775372798933,0.457849241911801,2.28810324422353,"PBO-pyrethroid",0.36
0.523831716460405,0.458554039346096,2.27568359920387,"PBO-pyrethroid",0.37
0.522867370744865,0.459272152377892,2.26307736916629,"PBO-pyrethroid",0.38
0.521881593047157,0.460003978153706,2.25027995263473,"PBO-pyrethroid",0.39
0.52087360296402,0.460749929858095,2.23728658556521,"PBO-pyrethroid",0.4
0.519842579766623,0.461510437511259,2.22409233361734,"PBO-pyrethroid",0.41
0.518787659661559,0.462285948811293,2.21069208394741,"PBO-pyrethroid",0.42
0.517707932818825,0.463076930023501,2.19708053648499,"PBO-pyrethroid",0.43
0.516602440142813,0.463883866919226,2.18325219465174,"PBO-pyrethroid",0.44
0.515470169759368,0.464707265766694,2.16920135547654,"PBO-pyrethroid",0.45
0.514310053188655,0.465547654376329,2.1549220990564,"PBO-pyrethroid",0.46
0.513120961169742,0.466405583203004,2.14040827730751,"PBO-pyrethroid",0.47
0.511901699098461,0.467281626507544,2.1256535019444,"PBO-pyrethroid",0.48
0.510651002035049,0.468176383579641,2.11065113161884,"PBO-pyrethroid",0.49
0.509367529232292,0.469090480024089,2.09539425814179,"PBO-pyrethroid",0.5
0.508049858128227,0.470024569111829,2.07987569170355,"PBO-pyrethroid",0.51
0.506696477739671,0.470979333196782,2.0640879449966,"PBO-pyrethroid",0.52
0.50530578138389,0.471955485198687,2.04802321613456,"PBO-pyrethroid",0.53
0.503876058645235,0.472953770151178,2.03167337024707,"PBO-pyrethroid",0.54
0.502405486491355,0.473974966813024,2.01502991961532,"PBO-pyrethroid",0.55
0.500892119429252,0.475019889338712,1.99808400219524,"PBO-pyrethroid",0.56
0.499333878574649,0.476089389002302,1.98082635835456,"PBO-pyrethroid",0.57
0.497728539488261,0.477184355965561,1.96324730562638,"PBO-pyrethroid",0.58
0.496073718609114,0.478305721077566,1.94533671125328,"PBO-pyrethroid",0.59
0.494366858087147,0.479454457688073,1.92708396226347,"PBO-pyrethroid",0.6
0.492605208784123,0.480631583450605,1.90847793278114,"PBO-pyrethroid",0.61
0.490785811172106,0.481838162083048,1.88950694822704,"PBO-pyrethroid",0.62
0.488905473810959,0.483075305042983,1.87015874601022,"PBO-pyrethroid",0.63
0.486960749028659,0.484344173061368,1.85042043224579,"PBO-pyrethroid",0.64
0.484947905358281,0.485645977460513,1.83027843395404,"PBO-pyrethroid",0.65
0.482862896200318,0.48698198115947,1.8097184461,"PBO-pyrethroid",0.66
0.480701324074659,0.488353499240142,1.78872537271555,"PBO-pyrethroid",0.67
0.47845839969811,0.489761898908684,1.76728326120224,"PBO-pyrethroid",0.68
0.476128894964343,0.49120859863592,1.74537522873653,"PBO-pyrethroid",0.69
0.473707088705054,0.492695066193739,1.72298337947925,"PBO-pyrethroid",0.7
0.471186703862881,0.494222815216233,1.70008871101679,"PBO-pyrethroid",0.71
0.468560834393307,0.495793399797208,1.67667100811622,"PBO-pyrethroid",0.72
0.465821859814582,0.497408406479392,1.65270872143772,"PBO-pyrethroid",0.73
0.462961344814628,0.499069442780518,1.62817882828709,"PBO-pyrethroid",0.74
0.459969920665312,0.500778121117257,1.6030566717662,"PBO-pyrethroid",0.75
0.456837144336399,0.502536036600504,1.57731577373517,"PBO-pyrethroid",0.76
0.453551330073192,0.504344736642929,1.5509276157563,"PBO-pyrethroid",0.77
0.450099346702797,0.506205679581069,1.52386138053438,"PBO-pyrethroid",0.78
0.44646637192044,0.508120178479521,1.49608364413787,"PBO-pyrethroid",0.79
0.442635592070188,0.510089324819644,1.46755800624366,"PBO-pyrethroid",0.8
0.438587832165195,0.512113884675477,1.43824464144138,"PBO-pyrethroid",0.81
0.43430109562763,0.514194156930841,1.408099748728,"PBO-pyrethroid",0.82
0.429749985758639,0.516329778599926,1.37707486789845,"PBO-pyrethroid",0.83
0.424904970166622,0.518519455588603,1.34511601929968,"PBO-pyrethroid",0.84
0.419731433519059,0.520760586982094,1.31216260528392,"PBO-pyrethroid",0.85
0.414188440142034,0.523048734998733,1.27814598423698,"PBO-pyrethroid",0.86
0.408227091292127,0.525376867376572,1.24298758543351,"PBO-pyrethroid",0.87
0.401788303881421,0.527734257529662,1.20659636495166,"PBO-pyrethroid",0.88
0.394799742752105,0.530104858132298,1.16886529085347,"PBO-pyrethroid",0.89
0.387171478542047,0.532464842522799,1.12966635453073,"PBO-pyrethroid",0.9
0.378789661154093,0.534778788651659,1.08884326437273,"PBO-pyrethroid",0.91
0.369506976902194,0.536993563045478,1.04620034014286,"PBO-pyrethroid",0.92
0.359127632864648,0.539028123008897,1.00148485964897,"PBO-pyrethroid",0.93
0.347382450287241,0.540755644042081,0.954357403367967,"PBO-pyrethroid",0.94
0.333884654283634,0.541970106442601,0.904338410349048,"PBO-pyrethroid",0.95
0.318043956770415,0.542318147458595,0.850702470381423,"PBO-pyrethroid",0.96
0.298876786251099,0.541141718815351,0.792240118118993,"PBO-pyrethroid",0.97
0.274495650511291,0.537037420789486,0.726602305602514,"PBO-pyrethroid",0.98
0.240138238987135,0.526093047384561,0.647705133403662,"PBO-pyrethroid",0.99
0.146192143727176,0.462260652020732,0.488126334424014,"PBO-pyrethroid",1
0.57515551158463,0.417558753089458,2.64,"IG2",0
0.574842836840613,0.4178229778039,2.63498332767897,"IG2",0.01
0.574525621448568,0.41809088207891,2.62990477944636,"IG2",0.02
0.574203757447797,0.418362549760421,2.6247630858747,"IG2",0.03
0.573877133271159,0.418638067376004,2.61955694051723,"IG2",0.04
0.573545633588555,0.418917524246189,2.61428499849081,"IG2",0.05
0.573209139141993,0.419201012601498,2.60894587499103,"IG2",0.06
0.572867526571704,0.419488627705552,2.6035381437356,"IG2",0.07
0.572520668232722,0.419780467984626,2.59806033533171,"IG2",0.08
0.57216843200129,0.420076635164047,2.59251093556303,"IG2",0.09
0.571810681070443,0.420377234411887,2.58688838359145,"IG2",0.1
0.571447273734014,0.420682374490398,2.58119107006845,"IG2",0.11
0.571078063158284,0.420992167915709,2.57541733515062,"IG2",0.12
0.570702897140443,0.421306731126302,2.56956546641333,"IG2",0.13
0.570321617852922,0.421626184660874,2.56363369665643,"IG2",0.14
0.56993406157263,0.421950653346189,2.55762020159492,"IG2",0.15
0.569540058394002,0.422280266495606,2.55152309742746,"IG2",0.16
0.569139431924713,0.422615158119002,2.5453404382749,"IG2",0.17
0.56873199896279,0.422955467144889,2.53907021348015,"IG2",0.18
0.568317569153757,0.423301337655562,2.53271034476059,"IG2",0.19
0.567895944626333,0.423652919136201,2.526258683203,"IG2",0.2
0.567466919605069,0.424010366738924,2.51971300609045,"IG2",0.21
0.567030279998153,0.424373841562869,2.51307101354985,"IG2",0.22
0.566585802958501,0.424743510951469,2.50633032500762,"IG2",0.23
0.566133256416013,0.425119548808201,2.49948847544029,"IG2",0.24
0.565672398578738,0.425502135932171,2.49254291140541,"IG2",0.25
0.565202977400455,0.425891460375058,2.48549098683722,"IG2",0.26
0.564724730011939,0.426287717821029,2.47832995858996,"IG2",0.27
0.564237382112936,0.426691111991426,2.47105698171036,"IG2",0.28
0.563740647321574,0.427101855076148,2.46366910441932,"IG2",0.29
0.563234226477613,0.427520168193869,2.45616326278072,"IG2",0.3
0.562717806895593,0.427946281883406,2.4485362750337,"IG2",0.31
0.562191061563519,0.428380436628772,2.44078483556228,"IG2",0.32
0.561653648282316,0.428822883420707,2.4329055084741,"IG2",0.33
0.561105208740737,0.429273884357746,2.424894720757,"IG2",0.34
0.560545367519904,0.429733713290163,2.41674875497969,"IG2",0.35
0.559973731020999,0.430202656510512,2.40846374149905,"IG2",0.36
0.559389886308949,0.430681013494808,2.40003565013324,"IG2",0.37
0.558793399864134,0.431169097698849,2.39146028125571,"IG2",0.38
0.558183816233281,0.431667237414633,2.38273325626049,"IG2",0.39
0.557560656569691,0.432175776692346,2.37385000734427,"IG2",0.4
0.556923417051806,0.432695076333999,2.36480576654501,"IG2",0.41
0.556271567167843,0.43322551496544,2.35559555397042,"IG2",0.42
0.555604547852749,0.433767490194238,2.34621416514265,"IG2",0.43
0.554921769462073,0.434321419861746,2.33665615737713,"IG2",0.44
0.554222609565443,0.434887743398643,2.3269158351048,"IG2",0.45
0.553506410540153,0.435466923294298,2.31698723403621,"IG2",0.46
0.552772476942901,0.43605944669157,2.30686410405477,"IG2",0.47
0.552020072634818,0.436665827120001,2.2965398907127,"IG2",0.48
0.551248417631675,0.437286606382007,2.28600771518838,"IG2",0.49
0.5504566846473,0.43792235660845,2.27526035254642,"IG2",0.5
0.549643995293895,0.438573682502076,2.26429020812213,"IG2",0.51
0.548809415897768,0.439241223789694,2.25308929182918,"IG2",0.52
0.547951952883101,0.439925657906714,2.24164919016343,"IG2",0.53
0.547070547669404,0.44062770294085,2.22996103564566,"IG2",0.54
0.54616407102018,0.441348120865454,2.21801547341106,"IG2",0.55
0.545231316770782,0.442087721097207,2.20580262461313,"IG2",0.56
0.544270994852206,0.442847364417849,2.19331204626245,"IG2",0.57
0.543281723514226,0.443627967305415,2.18053268706584,"IG2",0.58
0.542262020635517,0.444430506727175,2.16745283876705,"IG2",0.59
0.541210293989585,0.445256025454447,2.15406008241417,"IG2",0.6
0.540124830312836,0.446105637968784,2.14034122888974,"IG2",0.61
0.539003782994062,0.446980537040065,2.12628225293291,"IG2",0.62
0.537845158172074,0.447882001070153,2.11186821975701,"IG2",0.63
0.536646798988687,0.448811402311371,2.09708320321417,"IG2",0.64
0.535406367696171,0.449770216087695,2.08191019427753,"IG2",0.65
0.534121325259477,0.450760031168973,2.06633099839119,"IG2",0.66
0.532788908021115,0.45178256147546,2.05032611997252,"IG2",0.67
0.531406100907082,0.452839659322701,2.03387463202531,"IG2",0.68
0.529969606540755,0.453933330456568,2.01695402842357,"IG2",0.69
0.528475809492189,0.455065751177016,1.9995400559317,"IG2",0.7
0.526920734714368,0.456239287909016,1.98160652241391,"IG2",0.71
0.525299998994724,0.45745651965327,1.96312507691671,"IG2",0.72
0.523608753964691,0.458720263841569,1.94406495633965,"IG2",0.73
0.521841618841968,0.460033606237236,1.92439269217646,"IG2",0.74
0.519992600601499,0.461399935666791,1.90407176922819,"IG2",0.75
0.518054998643082,0.462822984554117,1.8830622261442,"IG2",0.76
0.516021290191154,0.46430687646526,1.86132018497261,"IG2",0.77
0.513882991547543,0.465856182177715,1.83879729337043,"IG2",0.78
0.511630488807801,0.467475986185967,1.81544005840453,"IG2",0.79
0.509252829580492,0.469171966077843,1.79118904449122,"IG2",0.8
0.506737464369376,0.470950487910138,1.76597789927016,"IG2",0.81
0.504069922216381,0.472818721642719,1.73973215902918,"IG2",0.82
0.501233399379626,0.474784781953598,1.71236776807318,"IG2",0.83
0.498208231322222,0.476857901493358,1.6837892216344,"IG2",0.84
0.494971205639475,0.479048646055215,1.65388720551256,"IG2",0.85
0.491494654312244,0.481369184554002,1.62253555098325,"IG2",0.86
0.487745233680938,0.483833631612508,1.58958723943622,"IG2",0.87
0.483682252466713,0.486458487713978,1.55486905820787,"IG2",0.88
0.479255328666932,0.489263212519143,1.51817429191922,"IG2",0.89
0.474401019822109,0.492270983048974,1.47925246593234,"IG2",0.9
0.469037827317247,0.495509713250672,1.43779450902482,"IG2",0.91
0.463058517092568,0.499013450310251,1.39341049644823,"IG2",0.92
0.456317785041176,0.502824324339295,1.3455947578527,"IG2",0.93
0.448611334644626,0.506995323109984,1.29366809616171,"IG2",0.94
0.439637826557446,0.511594297213842,1.23667515866537,"IG2",0.95
0.428922964156665,0.516709704370957,1.17318437201248,"IG2",0.96
0.41564698650332,0.522458090445623,1.10084350548476,"IG2",0.97
0.398165957410367,0.528987657422113,1.01517351915811,"IG2",0.98
0.372099437148063,0.536412231945184,0.904858257396316,"IG2",0.99
0.286889123540352,0.539494498572594,0.649095867076984,"IG2",1
