"number_of_rows","row","prop_cases_stephensi","message","likelihood","mu0","Q0","chi","bites_Bed","bites_Indoors","delayMos","data_model_difference_1","data_model_difference_2","data_model_difference_3","data_model_difference_4","data_model_difference_5","data_model_difference_6","data_model_difference_7","data_model_difference_8","data_model_difference_9","data_model_difference_10","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10"
200,30,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",89.8241080151027,0.144510768259228,0.316886120796437,0.579261238809267,0.558242675139497,0.612937364542749,10,-951.193559401794,-133.086755361687,-22.9140083440981,1300.96126114186,15470.9086182728,11743.2488463793,32288.7176767412,26955.5414389531,19736.6805688037,19993.9622973976,0.001,0.001,0.0012352995747341,11.482950110096,6.82816346720969,4.02932634757947,3.34088835284093,2.94449353421028,3.34595023643963,4.04173729413357
200,31,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.7089994861264,0.150516971934728,0.24382027233101,0.561760110957257,0.514487498248705,0.56727206321661,10,-592.916233492307,-67.0725992938216,-10.9123114459074,-996.462145631466,3710.23336291075,-11193.6346943742,1342.59247421832,-5995.7463558487,-16343.749205698,-21673.8736054224,0.1,0.1,0.1,22.39984,10.59996,4,7.09996,3.25,3.75,4.25
200,32,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.3269973801306,0.137330598464336,0.154748410527478,0.5993718239796,0.575748259080444,0.494046163152607,10,-534.058554577915,-32.9445032893163,-5.18808542830396,152.942462821372,4660.19556902633,12884.6855166477,15281.5907747264,6216.82647581058,12173.2214057107,11879.9792862398,0.1,0.1,0.1,47.59956,21.39984,7.59996,14.29988,10.44992,7.34996,11.44992
200,33,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.9150801245311,0.127039993002685,0.152962274494697,0.420205076455895,0.362793795273175,0.420328315321385,10,-670.035641785762,-39.0652075000939,-6.18808319677967,284.517898903955,7939.18128880011,11361.9930946945,20605.0884016808,5197.79947868501,8040.10798170963,3092.65289369211,0.1,0.1,0.1,40.39964,17.79988,7.59996,10.69992,10.44992,7.34996,11.44992
200,34,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",90.0572084803832,0.138506816957334,0.116891084438772,0.449068669851695,0.484380535927101,0.552500332346246,10,-445.698412928108,-18.1329678150839,-2.81335083797652,-124.567263117375,-2250.34084659275,-7283.53487167146,-7805.21825864817,-6360.16723396764,-6185.20399144977,-1260.05028110457,0.145133421592385,0.001,0.159659578916715,83.6294818117375,35.8411365677429,14.7582518631654,21.5498912573117,14.1189708282909,14.5727025919816,15.0947420083217
200,35,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.5976298622425,0.14739464808752,0.196180131050525,0.510857874535141,0.516899466039393,0.396040010314833,10,-506.933268476057,-44.8588406880554,-7.14725414913871,-475.316167513424,-6837.55901141531,-2829.08032052658,-25901.6697762597,-3951.75995877122,-18500.4798851881,-30398.7062013491,0.101489929476927,0.099786181032497,0.102263407934357,33.2002584892881,14.2007415238518,4.00080295874953,10.7006677340203,3.25092018139855,7.35024685260472,7.85003195665651
200,36,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.4030384598204,0.138122453613426,0.351487072873395,0.534485495725239,0.427547429948451,0.567726453162976,10,-1261.11932827229,-191.770454365093,-34.5339170903215,1879.51038010859,6726.67675269962,-14003.1661840899,10606.0453881799,11517.6254777974,1661.56738041704,-9223.26269070146,0.0095673372864717,0.0095673372864717,0.00973532075711653,7.79949377360001,6.95015989363658,0.216897832054695,3.26350060506642,2.94199919811856,3.45465092531795,0.652361230136036
200,37,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",91.469205649355,0.131170317707531,0.113942134285928,0.475985890580632,0.570358076291874,0.583701488506506,10,-525.822102542845,-19.7023207225851,-3.06189797914306,33.0564842548001,591.860746885708,1771.57389161561,6464.4124644698,7461.20967720826,6773.73470326447,5240.46000166984,0.1,0.1,0.1,79.9992,35.79968,14.79988,21.4998,14.04988,14.54988,18.64984
200,38,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",94.7021377236728,0.113540503264328,0.201483682009042,0.384024214847886,0.453731267949144,0.43455179719139,10,-1093.81296607348,-92.0536540904356,-15.3084341156458,28.2530807294852,18414.2550962097,22335.3508609597,22813.3396877787,24375.0350081678,21221.5589110259,24121.0237409295,0.1,0.1,0.1,18.79988,7,4,7.09996,3.25,3.75,4.25
200,39,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.799969183306,0.0985204068651397,0.11852288001636,0.53306351863459,0.49324519301894,0.625710946876247,10,-1085.22329579963,-41.3547113614282,-6.56563324686852,176.313880331873,5094.75750751046,8168.4965266164,17008.1455354452,16977.8397157332,14560.3248215988,9171.16558037071,0.1,0.1,0.1,40.39964,17.79988,7.59996,10.69992,6.84996,7.34996,11.44992
200,40,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",94.7062356417013,0.104029490014084,0.18384853884764,0.437252154142188,0.466234329581784,0.451450816785683,10,-1238.92837302915,-92.8748769748184,-15.4499416710322,110.268891936488,18620.6211950042,22380.0289092918,23009.2878419015,24340.5873809947,21217.8673869188,24112.9881803494,0.1,0.1,0.1,18.79988,7,4,7.09996,3.25,3.75,4.25
200,41,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",90.0383453368166,0.15425307649467,0.329442365804687,0.593054998017615,0.431364232363701,0.422253723292695,10,-816.974978454284,-120.366351904134,-20.5223716086881,-985.228471930478,3762.16138862232,7314.63865276695,32043.3795305938,27604.3693563914,20901.07676235,22218.9667481138,0.00515606644082567,0.00515606644082567,0.00515606644082567,11.6523009466813,6.86113344787669,3.69089067677408,3.29054507767518,2.79831566691635,3.30183493622811,4.07302816532096
200,42,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.8797646625968,0.106758187330042,0.379843514699023,0.574178067897446,0.358538773238336,0.555451526082154,10,-2688.61925245263,-482.725795335776,-103.004409609137,1621.84541980847,22911.8274988666,30213.1452557136,31148.2086143458,30189.9856863107,7567.91727070779,22951.7088317653,0.001,0.001,0.0012743014656101,3.71046146022564,2.85627426459918,1.11168498891867,3.38709049217953,1.26806497122211,3.25696823016724,1.45083100626759
200,43,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",89.8844278274822,0.105006683456341,0.122035408266354,0.498310965157289,0.397711185559521,0.572213709858746,10,-958.17981367016,-38.1671930441177,-6.04099593596169,-59.8802497144602,-5242.48181510148,-18190.4645905932,-23420.9858806968,-19025.1492802449,-18329.2999740261,-15271.4097190607,0.147664782103551,0.00186064389742111,0.0066232039032442,40.4199780366976,17.8395889222899,7.60556946664595,10.7313479197213,6.91159090288707,7.40851344168469,7.88381499706518
200,44,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.3006419704947,0.153201574313513,0.207247857527225,0.414249082171009,0.52299701065185,0.534285863681015,10,-463.783373826386,-45.3427683748075,-7.22733685762307,566.153998087337,1900.7953010147,1496.28864399187,4757.63040569165,8787.26094015356,7967.04621698455,11699.3858971939,0.1,0.1,0.1,33.19972,17.79988,7.59996,10.69992,6.84996,7.34996,7.84996
200,45,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",88.6050864753003,0.153437921381398,0.344032897315337,0.470600802408007,0.419342128572524,0.591942825140477,10,-887.671759457385,-134.703541542881,-23.2317036462023,1150.89408597299,13805.3297291501,9915.82205688789,31211.1766860586,26345.3146984335,19141.7949273912,19159.8381137312,0.001,0.001,0.001,11.919421145173,6.31454477964738,2.37557038566279,3.20948900530536,2.71329978625495,1.9340772958918,2.46532222908027
200,46,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",88.6315113273772,0.145897301269481,0.334397083411925,0.512600403057004,0.382931569479846,0.54762789964446,10,-998.00008716093,-146.234856705019,-25.4479234426143,499.97730947792,5230.40813426383,122.043096788257,25492.7447178205,18537.8685671057,12361.6823236833,10982.3512222277,0.001,0.001,0.001,11.4693022120794,6.13743609705525,2.20441632926282,2.48742652148003,2.26237459193421,1.9302498732149,3.03766797811123
200,47,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.5967570186071,0.108399636360617,0.143705282935058,0.485400880983798,0.394807626055991,0.609869401431094,10,-964.381925140398,-49.9536420279042,-7.99600072311139,146.462547016459,8387.38741365467,5487.90641306279,3637.19953260915,5230.17832557934,4227.56186855609,7243.50172008849,0.1,0.1,0.1,33.19972,14.19992,7.59996,10.69992,6.84996,7.34996,7.84996
200,48,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",94.4481472308464,0.121348154281844,0.163283341829665,0.423989444026956,0.559393157434017,0.413679872971492,10,-790.837359129584,-50.0532230357973,-8.0149703631373,-107.905423977176,-10883.992413468,-11067.7513416548,-9774.11346061755,-31937.3153496019,-14346.477751877,-2222.30816994129,0.1,0.1,0.1,29.59976,14.19992,4,7.09996,6.84996,3.75,4.25
200,49,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",91.5300748997193,0.149559057637513,0.137453394410782,0.532344710961042,0.479636788673046,0.575501147480212,10,-364.396228879295,-20.7149542956114,-3.22148529235511,-252.362387755339,-5768.78880435747,-4836.59086242683,-2538.82334607491,-10763.3747797379,-4529.7988869713,-5381.7308677237,0.0700300123635088,0.100954610698045,0.101420590237444,72.8043827049892,32.1879051268953,11.2396564644229,17.8870874804263,14.1051714329432,10.9751138760272,15.0807193916342
200,50,1,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",91.0530861221484,0.143313319095745,0.389482913778164,0.409892598678125,0.53913290603312,0.443903109855958,10,-1328.41360472743,-219.217017554474,-40.2413508152305,951.061588939764,28510.1038791742,20605.1552051752,25050.8042983705,14913.3587775135,-805.549682340483,-22371.4014829148,0.001,0.001,0.00767718706691606,7.98924967506453,3.28298098760166,3.88742885760984,3.59525805785677,3.22145262084224,0.795041241582539,1.421366583745
